id;Name;Description;Type;Year;Rating;Director;Genres;Image;startDate;endDate;webLink;netflixLink;Duration
80190911;"Resident Evil: Vendetta";"Animasyon serisinin ikinci devam filminde bir grup ajan, ölümcül bir virüsü dünyaya salmayı planlayan, intikam peşindeki bir düşmana karşı savaşır.";Movie;2017;6.3;"Takanori Tsujimoto";"Aksiyon, Macera, Animasyon, Korku, Bilim kurgu";...;2018-10-08;NULL;https://turflix.com/film/resident-evil-vendetta-80190911;https://www.netflix.com/title/80190911;97
80164216;"Mucize: Uğur Böceği ile Kara Kedi";"Paris tehlikeyle karşılaştığında Marinette, Uğur Böceği'ne dönüşür. Ancak okul aşkı Adrien'ın da şehir kurtarıcı bir süper kahraman olan Kara Kedi olduğundan habersizdir.";TVSeries;2019;7.7;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2017-02-10;NULL;https://turflix.com/dizi/mucize-ugur-boecegi-ile-kara-kedi-80164216;https://www.netflix.com/title/80164216;3
80163222;"Noel Özel Bölümü: Mucize: Uğur Böceği ile Kara Kedi'nin Hikâyeleri";"Parisli genç Marinette, Noel'de evden kaçan yalnız ve gizli aşkı Adrien'ı bulmak için süper kahraman Uğur Böceği'ne dönüşür.";Movie;2016;7.7;"Thomas Astruc";"Macera, Animasyon, Aile";...;2016-12-20;NULL;https://turflix.com/film/noel-oezel-boeluemue-mucize-ugur-boecegi-ile-kara-kedi-nin-hikayeleri-80163222;https://www.netflix.com/title/80163222;21
80212481;"Yoohoo'nun Maceraları";"Hazırcevap YooHoo ve becerikli ekibi, bir dizi sihirli görev için dünyayı dolaşıp hayvanlara yardım ediyor.";TVSeries;2019;6.5;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2019-03-15;NULL;https://turflix.com/dizi/yoohoo-nun-maceralari-80212481;https://www.netflix.com/title/80212481;3
81050118;"LEGO Friends: Kızlar Görevde";"Heartlake City'yi kötülerden korumayı görev edinen beş yakın arkadaş; takım çalışması, zekâ ve cesaret açısından bir sınavdan geçer.";TVSeries;2018;7.5;NULL;"Diziler, Animasyon, Aile & Çocuk, Müzik";...;2019-02-01;NULL;https://turflix.com/dizi/lego-friends-kizlar-goerevde-81050118;https://www.netflix.com/title/81050118;2
81397437;"Rainbow High";"The popular fashion dolls come to life in this animated series as they let their talents and true colors shine at the visual arts school, Rainbow High.";TVSeries;2020;NULL;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2021-03-30;NULL;https://turflix.com/dizi/rainbow-high-81397437;https://www.netflix.com/title/81397437;1
81172568;"Beyblade Burst Turbo";"Dünya blading şampiyonu olmak için yanıp tutuşan acemi bir yarışmacı, antrenmanlar ve turnuvalar aracılığıyla ham potansiyelini kontrol etmeyi öğrenmek zorundadır.";TVSeries;2018;NULL;NULL;"Diziler, Aksiyon & Macera, Animasyon, Aile & Çocuk";...;2019-10-10;NULL;https://turflix.com/dizi/beyblade-burst-turbo-81172568;https://www.netflix.com/title/81172568;1
70184127;"Big Bad Beetleborgs";"Üç genç arkadaş, serbest bıraktıkları esir bir ruhtan birer dilek hakkı kazanır. Her biri en sevdiği süper kahramana dönüşmek ister ve bir dizi maceraya atılırlar.";TVSeries;1996;6.3;NULL;"Diziler, Komedi, Aile & Çocuk";...;2021-06-04;NULL;https://turflix.com/dizi/big-bad-beetleborgs-70184127;https://www.netflix.com/title/70184127;2
80147923;"Ağaç Ev Dedektifleri";"Hayvan dostları yardıma ihtiyaç duyduğunda Toby ve Teri adlı kardeşler arka bahçelerindeki gizemleri çözmek için ipuçlarından faydalanıp gerçeklerin izinden gider.";TVSeries;2018;NULL;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2018-06-08;NULL;https://turflix.com/dizi/agac-ev-dedektifleri-80147923;https://www.netflix.com/title/80147923;2
81244287;"Sylvanian Families: Mini Bölümler";"Parti vermekten moda gösterileri planlamaya, bu tavşan ailesi sevimli kasabalarındaki günlük maceralara zıplamaya hazır.";TVSeries;2020;NULL;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2020-02-29;NULL;https://turflix.com/dizi/sylvanian-families-mini-boeluemler-81244287;https://www.netflix.com/title/81244287;1
81237761;"Sylvanian Families: Uçmak Herkesin En Büyük Hayali";"In the Hazelnut Chipmunk Family, Dominic is a little boy who loves to play, but a big moment will make him more grown-up on one memorable day.";Movie;2019;NULL;"Momoko Kamiya";"Animasyon, Aile";...;2020-02-29;NULL;https://turflix.com/film/sylvanian-families-ucmak-herkesin-en-bueyuek-hayali-81237761;https://www.netflix.com/title/81237761;11
81273614;"Don't Crack Under Pressure II";"En ileri teknolojiyi kullanan bu çarpıcı devam belgeseli, sıra dışı yerlerde ve zorlu koşullar altında cesurca hareket edebilen sporcuları konu alıyor.";Movie;2016;6.8;"Thierry Donard";"Aksiyon, Belgesel";...;2020-06-12;2021-06-11;https://turflix.com/film/don-t-crack-under-pressure-ii-81273614;https://www.netflix.com/title/81273614;88
81273713;"Addicted to Life";"Ekstrem macera tutkunu gözü pek sporcular, dünyanın dört bir yanında dev dalgalı okyanuslardan karla kaplı dağlara kadar çeşitli doğa koşullarında sınırlarını zorluyor.";Movie;2014;6.2;"Thierry Donard";"Aksiyon, Belgesel";...;2020-06-12;NULL;https://turflix.com/film/addicted-to-life-81273713;https://www.netflix.com/title/81273713;90
81273604;"Don't Crack Under Pressure";"Riskler varsa risk alanlar da var. Dünyanın dört bir yanında, doğanın öngörülemez koşulları altında ağızları açık bırakan eylemleri gerçekleştiren sporcuları izleyin.";Movie;2015;6.5;"Thierry Donard";"Aksiyon, Belgesel";...;2020-06-12;NULL;https://turflix.com/film/don-t-crack-under-pressure-81273604;https://www.netflix.com/title/81273604;94
81273619;"Don't Crack Under Pressure III";"Çölleri aşan, dağlara tırmanan, okyanusun derinlerine dalan profesyonel ve umut vadeden sporcular, muhteşem doğal ortamlarda dostluklar kurup, macera peşinde koşuyor.";Movie;2017;6.8;"Thierry Donard";"Aksiyon, Belgesel";...;2020-06-12;NULL;https://turflix.com/film/don-t-crack-under-pressure-iii-81273619;https://www.netflix.com/title/81273619;93
81273620;Magnetic;"Dünyanın farklı yerlerinde heyecan dolu serüvenler yaşamak isteyen korkusuz sporcular, ekstrem sporlardan aldıkları hazzın peşinde en ücra yerlerde maceraya atılıyor.";Movie;2018;NULL;"Thierry Donard";"Aksiyon, Belgesel";...;2020-06-12;NULL;https://turflix.com/film/magnetic-81273620;https://www.netflix.com/title/81273620;110
81035883;"The Cell";"Bir özel harekat subayı, arkadaşını acımasız bir saldırıda öldüren teröristten intikam almaya ant içer.";Movie;2017;7.1;"Tarek Al Eryan";"Aksiyon, Macera, Suç, Drama";...;2019-06-12;2021-06-12;https://turflix.com/film/the-cell-81035883;https://www.netflix.com/title/81035883;126
81049445;Disappearance;"Rusya'da çalışan bir akademisyen, eşinin bir anda ortadan kaybolmasının ardından Mısır'a geri döner ve araştırdıkça daha fazla gizemin üzerindeki sır perdesini aralar.";TVSeries;2018;6.7;NULL;"Diziler, Drama, Gerilim";...;2019-02-02;NULL;https://turflix.com/dizi/disappearance-81049445;https://www.netflix.com/title/81049445;1
81424367;678;"This film sheds light on sexual harassment in Egypt, following the lives of three women from different social classes who have been subjected to it.";Movie;2009;7.5;"Mohamed Diab";Drama;...;2021-05-20;NULL;https://turflix.com/film/678-81424367;https://www.netflix.com/title/81424367;98
81424369;Asmaa;"Constantly denied medical treatment, an HIV positive woman confronts societal stigma with unexpected courage. Inspired by true events.";Movie;2011;8.2;"Amr Salama";Drama;...;2021-05-20;NULL;https://turflix.com/film/asmaa-81424369;https://www.netflix.com/title/81424369;92
81254866;"The Blue Elephant 2";"When a former criminal psychiatrist discovers that a patient holds a secret that threatens his family, he must resort to extreme measures to save them.";Movie;2019;8.2;"Marwan Hamed";"Suç, Korku, Gizem, Gerilim";...;2020-09-20;NULL;https://turflix.com/film/the-blue-elephant-2-81254866;https://www.netflix.com/title/81254866;130
81254697;"Escaping Tel Aviv";"After her husband reveals he's an undercover Mossad agent, an Egyptian woman and their children are taken to Israel, prompting an urgent rescue mission.";Movie;2009;7.3;"Sherif Arafa";"Aksiyon, Macera, Suç, Gerilim";...;2020-04-30;NULL;https://turflix.com/film/escaping-tel-aviv-81254697;https://www.netflix.com/title/81254697;119
81035839;"The Treasure";"Kayıp hazine arayışı, Mısır'ın destansı tarihini firavunlar dönemi, Osmanlı İmparatorluğu ve modern çağ olmak üzere üç devirde gözler önüne seriyor.";Movie;2017;7.0;"Sherif Arafa";"Aksiyon, Macera, Drama, Romantik";...;2019-04-17;NULL;https://turflix.com/film/the-treasure-81035839;https://www.netflix.com/title/81035839;157
81049544;"More to Say";"Arabasıyla bir adama çarpıp suçu üstlenmeye kalkan bir kadın, aldığı şaşırtıcı cevap üzerine tehlikeli bir araştırmaya koyulur.";TVSeries;2018;NULL;NULL;"Diziler, Drama, Gerilim";...;2019-02-06;NULL;https://turflix.com/dizi/more-to-say-81049544;https://www.netflix.com/title/81049544;1
81254781;"Game Over";"A woman ends up working at the same nightclub as her son’s girlfriend — who she doesn’t like — and tries to break up their relationship.";Movie;2012;3.1;"Ahmed Al-Badry";Komedi;...;2020-04-30;NULL;https://turflix.com/film/game-over-81254781;https://www.netflix.com/title/81254781;95
81254700;"Mr. Romantic";"When a carefree man is left with his uncle's fortune, he can only receive the riches on one condition: he must settle down with a good woman.";Movie;2009;NULL;"Ahmed Al-Badry";Komedi;...;2020-05-17;NULL;https://turflix.com/film/mr-romantic-81254700;https://www.netflix.com/title/81254700;97
81254577;Boushkash;"A former goalkeeper-turned-talent scout embarks on a mischievous adventure to recruit players for Egyptian football clubs.";Movie;2008;5.2;"Hazem Fouda";"Komedi, Suç";...;2020-04-15;NULL;https://turflix.com/film/boushkash-81254577;https://www.netflix.com/title/81254577;100
81035868;"An Upper Egyptian";"Kendine bir hayat kurmak isteyen Abdullah, evlenmek için doğru kadını arar ama asıl arzuladığı kişi, ona karşı aynı hisleri beslemeyebilir.";Movie;2014;3.1;"Ismail Farouk";"Komedi, Suç, Drama";...;2019-06-20;NULL;https://turflix.com/film/an-upper-egyptian-81035868;https://www.netflix.com/title/81035868;84
81035835;"Detention Letter";"Bir adam, kardeşinin aynı terör örgütünün üyesi olarak ona katılmaya karar vermesiyle tercihlerinden pişmanlık duymaya başlar.";Movie;2017;4.5;"Mohamed Samy";"Aksiyon, Macera, Suç, Gerilim";...;2019-04-17;NULL;https://turflix.com/film/detention-letter-81035835;https://www.netflix.com/title/81035835;99
80215154;"Secret of the Nile";"Kız kardeşi Grand Hotel'de çalışırken ortadan kaybolan bir adam, cevaplar almak için burada çalışmaya başlar. Gösterişli duvarların ardında, aşkı ve entrikayı bulur.";TVSeries;2016;NULL;NULL;"Diziler, Drama, Tarihi";...;2018-03-15;NULL;https://turflix.com/dizi/secret-of-the-nile-80215154;https://www.netflix.com/title/80215154;1
81035876;Reaction;"Görünüşte rastlantısal gibi duran bir dizi cinayet işlenince afallayan polis, tüm maktullerle bağlantısı olabilecek bir katil arar.";Movie;2011;4.2;"Husam El-Gohari";"Suç, Drama";...;2019-06-20;NULL;https://turflix.com/film/reaction-81035876;https://www.netflix.com/title/81035876;98
81254473;"The Beach Loafer";"A wedding singer and his friends try to prove his innocence after he's accused of murder, a situation threatening his own marriage plans.";Movie;2004;NULL;"Ali Ragab";Komedi;...;2020-04-30;NULL;https://turflix.com/film/the-beach-loafer-81254473;https://www.netflix.com/title/81254473;111
81254552;Karkar;"After electrocution leaves a wealthy man brain-damaged, his money-hungry aunt and uncle try to con him by marrying him off to a fake relative.";Movie;2007;3.4;"Ali Ragab";Komedi;...;2020-04-30;NULL;https://turflix.com/film/karkar-81254552;https://www.netflix.com/title/81254552;106
81254749;"Lembi 8 Giga";"To upgrade his life, a simple man fakes his credentials as a lawyer when sudden extraordinary abilities give him the talent to thrive.";Movie;2010;4.8;"Ashraf Fayeq";Komedi;...;2020-04-15;NULL;https://turflix.com/film/lembi-8-giga-81254749;https://www.netflix.com/title/81254749;111
81254585;"My Sleeping Lover";"After undergoing hypnosis, Ramez finally meets the woman of his dreams — but his vision of her appearance doesn't quite match up with reality.";Movie;2008;3.4;"Ahmad El-Badri";Komedi;...;2020-04-30;NULL;https://turflix.com/film/my-sleeping-lover-81254585;https://www.netflix.com/title/81254585;93
81254671;"Omar & Salma 2";"Now parents, Omar and Salma hit some obstacles while raising their two children and staying in love after the honeymoon ends.";Movie;2009;4.8;"Ahmad El-Badri";Komedi;...;2020-04-30;NULL;https://turflix.com/film/omar-salma-2-81254671;https://www.netflix.com/title/81254671;100
81254935;"The Suit";"After a duo of slackers dress up as policemen for a costume party, they decide to prolong their disguise — not knowing that it will lead them to danger.";Movie;2018;6.5;"Mohammad Adel";"Aksiyon, Macera, Komedi";...;2020-11-23;NULL;https://turflix.com/film/the-suit-81254935;https://www.netflix.com/title/81254935;96
81405684;"My Way";"In the 1970s, an aspiring singer struggles to prove herself in the face of challenges posed by her strict upbringing and romantic choices.";TVSeries;2015;NULL;NULL;"Diziler, Drama";...;2021-02-24;NULL;https://turflix.com/dizi/my-way-81405684;https://www.netflix.com/title/81405684;1
81236589;"The Married Couples";"Hailing from different classes, a young man and his wife try to find their version of happily married when both yearn to leave their old lives behind.";Movie;1981;8.1;"Hassan AbdulSalam";"Komedi, Romantik";...;2020-05-21;NULL;https://turflix.com/film/the-married-couples-81236589;https://www.netflix.com/title/81236589;194
81035894;"The American Game";"A financially struggling young couple's relationship is tested when the CEO of the company they work for tempts them with a nearly irresistible offer.";Movie;2019;NULL;"Mostafa Abu Seif";"Komedi, Romantik";...;2020-09-30;NULL;https://turflix.com/film/the-american-game-81035894;https://www.netflix.com/title/81035894;91
81254778;"X Large";"After he is rejected by the woman he loves and obesity-related issues kill his uncle, a lonely, overweight artist undergoes a major transformation.";Movie;2011;7.3;"Sherif Arafa";"Komedi, Romantik";...;2020-05-17;NULL;https://turflix.com/film/x-large-81254778;https://www.netflix.com/title/81254778;135
81035877;"Bewildered Bolbol";"Hafıza kaybı geçiren bir adam kendisine oyunlar oynayan kadınlar arasında hangisini seçeceğine karar verememektedir.";Movie;2010;6.4;"Khaled Marei";"Komedi, Romantik";...;2019-06-20;NULL;https://turflix.com/film/bewildered-bolbol-81035877;https://www.netflix.com/title/81035877;111
81254733;Bittersweet;"After 20 years abroad, a photographer returns to his birth country of Egypt and gets stranded without identification in a now unfamiliar culture.";Movie;2010;NULL;"Khaled Marei";Komedi;...;2020-04-16;NULL;https://turflix.com/film/bittersweet-81254733;https://www.netflix.com/title/81254733;131
81254547;"Can’t Complain";"Raised by a father to fraudulently act as one person, three identical brothers end up pining for the same woman as one triplet seeks psychiatric help.";Movie;2007;7.5;"Ahmed Nader Galal";"Komedi, Romantik";...;2020-05-16;NULL;https://turflix.com/film/cant-complain-81254547;https://www.netflix.com/title/81254547;113
81254675;Congratulations;"On his wedding day, an arrogant, greedy accountant experiences a series of calamities that keep replaying as he lives the same day over and over again.";Movie;2009;7.5;"Ahmed Nader Galal";"Komedi, Drama";...;2020-04-16;NULL;https://turflix.com/film/congratulations-81254675;https://www.netflix.com/title/81254675;115
81049674;"Eugenie Nights";"1940'larda Port Said'de yaşayan Kariman, teselliyi ve huzuru mutsuz bir evliliği olan bir adamda bulur. Üstelik bu adam, kendi istismarcı kocasının kardeşidir.";TVSeries;2018;7.3;NULL;"Diziler, Drama";...;2019-02-04;NULL;https://turflix.com/dizi/eugenie-nights-81049674;https://www.netflix.com/title/81049674;1
81254872;"Son Of Adam";"To escape conviction on criminal charges, a businessman agrees to aid a risky police mission, but his motives soon turn suspicious.";Movie;2018;5.3;"Ahmed Nader Galal";"Suç, Drama, Gerilim";...;2020-09-09;NULL;https://turflix.com/film/son-of-adam-81254872;https://www.netflix.com/title/81254872;109
81254693;"The International Player";"A footballer for a local club aspires to join the big leagues then gets his shot at going pro, fueling his team's rise to victory.";Movie;2009;6.3;"Ahmed Medhat";Drama;...;2020-04-15;NULL;https://turflix.com/film/the-international-player-81254693;https://www.netflix.com/title/81254693;92
81327403;"Once Upon a Time";"Fighting to save his ancestors' mansion from demolition, Youssef unpacks a series of love stories that took place there with a journalist.";TVSeries;2019;7.7;NULL;"Diziler, Drama";...;2020-12-08;NULL;https://turflix.com/dizi/once-upon-a-time-81327403;https://www.netflix.com/title/81327403;1
81254658;"The Promise";"When his powerful crime czar boss kills the man he considered a mentor, a young gangster on the rise goes to war in order to get revenge.";Movie;2008;5.7;"Mohamed Yassin";"Suç, Drama";...;2020-04-16;NULL;https://turflix.com/film/the-promise-81254658;https://www.netflix.com/title/81254658;109
81219228;"Abla Fahita: Drama Kraliçesi";"Haksız yere suçlanan Abla Fahita çocuklarından ayrı düşer. Ancak bu rahatına düşkün divanın suçsuz olduğunu kanıtlamak ve ailesine kavuşmak için yapmayacağı şey yoktur.";TVSeries;2021;NULL;NULL;"Diziler, Komedi, Suç";...;2021-03-16;NULL;https://turflix.com/dizi/abla-fahita-drama-kralicesi-81219228;https://www.netflix.com/title/81219228;1
81035853;Convict;"Tecavüzden hüküm giyip idam cezası alan bir mahkum, dostları ve düşmanları arasında hapishanedeki son günlerini geçirmektedir.";Movie;2014;5.4;"Abdul Aziz Hashad";Drama;...;2019-06-12;NULL;https://turflix.com/film/convict-81035853;https://www.netflix.com/title/81035853;97
81049811;"Hidden Worlds";"Bir aktrisin ölümünün ardından onun anılarını ortaya çıkaran emektar bir araştırmacı gazeteci, ünlü isimleri de içeren bir yolsuzluk ağına bulaşır.";TVSeries;2018;7.1;NULL;"Diziler, Suç, Drama, Gerilim";...;2019-01-25;NULL;https://turflix.com/dizi/hidden-worlds-81049811;https://www.netflix.com/title/81049811;1
81236593;"Sayed the Servant";"While running from the law, Sayed begins to work as a house servant to a wealthy family, whose divorced daughter enlists his help in a marriage scheme.";Movie;1985;NULL;"Hussein Kamal";Komedi;...;2020-05-21;NULL;https://turflix.com/film/sayed-the-servant-81236593;https://www.netflix.com/title/81236593;173
81236591;"Raya and Sakina";"When robberies and murders targeting women sweep early 20th-century Egypt, the hunt for suspects leads to two shadowy sisters. Based on a true story.";Movie;1984;NULL;"Hussein Kamal";"Komedi, Suç, Drama, Tarihi";...;2020-05-21;NULL;https://turflix.com/film/raya-and-sakina-81236591;https://www.netflix.com/title/81236591;230
81236594;"The School of Mischief ";"A high school teacher volunteers to transform five notorious misfits into model students — and has unintended results.";Movie;1973;NULL;"Houssam El-Din Mustafa";Komedi;...;2020-05-21;NULL;https://turflix.com/film/the-school-of-mischief-81236594;https://www.netflix.com/title/81236594;252
81236592;"No Longer kids";"Hoping to prevent their father from skipping town with his mistress, four rowdy siblings resort to absurd measures to stop him.";Movie;1979;9.0;"Samir Al Asfory";"Komedi, Drama";...;2020-05-21;NULL;https://turflix.com/film/no-longer-kids-81236592;https://www.netflix.com/title/81236592;237
81035875;"The Chord";"Bir dedektif, aktif cinsel hayatı sebebiyle arkasında birçok şüpheli ve soru bırakan genç bir müzisyenin cinayetini araştırır.";Movie;2010;6.0;"Magdy Al-Hawwary";"Suç, Drama, Müzik, Gizem";...;2019-06-20;NULL;https://turflix.com/film/the-chord-81035875;https://www.netflix.com/title/81035875;101
81254477;"She Made Me a Criminal";"In order to get her trust fund money from her wealthy but miserly father, a woman enlists a naive young man to help fake her own kidnapping.";Movie;2006;6.5;"Amr Arafa";"Komedi, Suç";...;2020-04-15;NULL;https://turflix.com/film/she-made-me-a-criminal-81254477;https://www.netflix.com/title/81254477;104
81424331;"One Like It";"This short film follows a day in the life of a young woman in Egypt and how her interactions with others expose long-standing stereotypes and biases.";Movie;2020;6.0;"Marwan Nabil";Drama;...;2021-04-23;NULL;https://turflix.com/film/one-like-it-81424331;https://www.netflix.com/title/81424331;14
81254788;"We'll Be Right Back After The Break";"While fighting a child custody battle against his father-in-law, a taxi driver loses his memory when his son is kidnapped.";Movie;2012;6.5;"Ahmed Nader Galal";"Aksiyon, Macera, Komedi, Suç, Gizem, Gerilim";...;2020-04-15;NULL;https://turflix.com/film/we-ll-be-right-back-after-the-break-81254788;https://www.netflix.com/title/81254788;106
81035871;"Unruly Friends";"Genç bir kadın, ailevi ve psikolojik travmaları geride bırakmanın zor olabildiğini keşfeder.";Movie;2011;5.4;"Sherif Mandour";"Gizem, Gerilim";...;2019-06-20;NULL;https://turflix.com/film/unruly-friends-81035871;https://www.netflix.com/title/81035871;83
81035848;"The Right One";"Evlenmesi için üzerinde büyük baskı olan zengin bir playboy, ideal bir eşte aradığı farklı özelliklere sahip dört kadın arasında kalır.";Movie;2011;6.2;"Hadi El Bagoury";"Drama, Romantik";...;2019-06-12;NULL;https://turflix.com/film/the-right-one-81035848;https://www.netflix.com/title/81035848;92
70000123;"The Other";"When a graduate student elopes with a plucky reporter, his wealthy, possessive mother connives with his militant brother-in-law to wreck the union.";Movie;1999;6.9;"Youssef Chahine";"Drama, Romantik";...;2020-05-25;NULL;https://turflix.com/film/the-other-70000123;https://www.netflix.com/title/70000123;106
70124714;"Cairo Station";"Kahire'de gazete satan bir adamın bir limonata satıcısıyla ilgili fantezileri tehlikeli bir takıntıya dönüşürken bir seri katil şehirde korku salmaya başlar.";Movie;1958;7.6;"Youssef Chahine";"Suç, Drama";...;2020-06-18;NULL;https://turflix.com/film/cairo-station-70124714;https://www.netflix.com/title/70124714;73
60001801;"İskenderiye Üçlemesi: İskenderiye, Neden?";"Living in Alexandria during World War II, an Egyptian teen enamored with American films dreams of making it in Hollywood.";Movie;1979;7.4;"Youssef Chahine";"Drama, Tarihi";...;2020-06-18;NULL;https://turflix.com/film/iskenderiye-ueclemesi-iskenderiye-neden-60001801;https://www.netflix.com/title/60001801;131
60001802;"İskenderiye Üçlemesi: Bir Mısırlı Hikayesi";"While undergoing heart surgery in London, Yehia reflects on his life as his heart chamber becomes a courtroom where he's tried for his mistakes.";Movie;1982;7.2;"Youssef Chahine";Drama;...;2020-06-18;NULL;https://turflix.com/film/iskenderiye-ueclemesi-bir-misirli-hikayesi-60001802;https://www.netflix.com/title/60001802;128
81252543;Destiny;"In 12th-century Spain, a philosopher and his profound teachings jeopardize the caliph he serves when political rivals threaten a government upheaval.";Movie;1997;4.7;"Youssef Chahine";"Drama, Tarihi";...;2020-06-18;NULL;https://turflix.com/film/destiny-81252543;https://www.netflix.com/title/81252543;135
81254581;"Sorry To Disturb";"After losing his father, a genius yet troubled aviation engineer suffering from loneliness tackles a complex project: love.";Movie;2008;8.0;"Khaled Marei";Drama;...;2020-05-17;NULL;https://turflix.com/film/sorry-to-disturb-81254581;https://www.netflix.com/title/81254581;116
81254858;Scarecrow;"When his former partners vote to sell off a pricey piece of stolen jewelry, a thief recruits his grandson to help him retain it and repent for his deed.";Movie;2019;4.9;"Khaled Marei";"Komedi, Suç";...;2020-08-20;NULL;https://turflix.com/film/scarecrow-81254858;https://www.netflix.com/title/81254858;120
81254478;"Tarek's Situation";"Asked by his boss to share a woman's personal information, a mobile phone sales rep falls in love with the target whose data he's stealing.";Movie;2006;6.9;"Wael Ehsan";"Komedi, Romantik";...;2020-04-30;NULL;https://turflix.com/film/tarek-s-situation-81254478;https://www.netflix.com/title/81254478;110
81254476;"Life's Speed Bump";"Seeking job opportunities, a young man arrives in Cairo and becomes increasingly involved with the family of a wealthy businessman.";Movie;2006;6.6;"Wael Ehsan";Komedi;...;2020-05-17;NULL;https://turflix.com/film/life-s-speed-bump-81254476;https://www.netflix.com/title/81254476;109
81254498;"Let's Dance";"Disillusioned with her humdrum routine, a married lawyer secretly enrolls in a dance school in this remake of the 1996 Japanese film “Shall We Dance?”";Movie;2006;2.6;"Inas El-Degheidy";"Komedi, Drama, Romantik";...;2020-05-17;NULL;https://turflix.com/film/let-s-dance-81254498;https://www.netflix.com/title/81254498;115
81236588;"Lock Your Girls In";"A widower believes he must marry off his three problematic daughters before he can pursue his real goal of marrying his secret love.";Movie;1982;NULL;"Fouad El-Mohandes";"Komedi, Romantik";...;2020-05-21;NULL;https://turflix.com/film/lock-your-girls-in-81236588;https://www.netflix.com/title/81236588;232
81035879;"Three-Quarters Decent";"Ülkesindeki yolsuzlukla savaşmaya kararlı olan bir gazete karikatüristi, taviz vermeyen bir tutum izlemeye başlar.";Movie;2010;3.0;"Mohamed Hamdy";"Komedi, Drama";...;2019-06-19;NULL;https://turflix.com/film/three-quarters-decent-81035879;https://www.netflix.com/title/81035879;96
81035849;"Salem: His Sister's Father";"Bir sokak satıcısının sıradan hayatı, 2011'de Mısır'da gerçekleşen devrimden sonra alt üst olur. Şimdi hem suçlularla hem polislere başa çıkmak zorundadır.";Movie;2014;3.5;"Mohamed Hamdy";Drama;...;2019-06-21;NULL;https://turflix.com/film/salem-his-sister-s-father-81035849;https://www.netflix.com/title/81035849;99
81254474;"The Student Cop";"Sent undercover to investigate suspicious activity among a group of college students, a police officer gets more invested in his role than expected.";Movie;2004;6.2;"Wael Ihsan";"Komedi, Suç, Romantik";...;2020-05-17;NULL;https://turflix.com/film/the-student-cop-81254474;https://www.netflix.com/title/81254474;110
81254475;"Zaki Chan";"An unqualified young man has his work cut out for him when he is hired as a rich girl’s bodyguard to keep her from the boyfriend her dad disapproves of.";Movie;2005;6.6;"Wael Ihsan";"Komedi, Romantik";...;2020-04-30;NULL;https://turflix.com/film/zaki-chan-81254475;https://www.netflix.com/title/81254475;109
81035889;"Savage Raghda";"Oğlunu desteklemek için yanıp tutuşan bekâr bir baba, kadın kılığına girip bir reklamda oynamak üzere seçmelere katılmak için makyaj yeteneğini kullanır.";Movie;2018;5.3;"Mahmoud Karim";"Komedi, Romantik";...;2019-06-12;NULL;https://turflix.com/film/savage-raghda-81035889;https://www.netflix.com/title/81035889;92
81254909;"El-Khawaga's Dilemma";"After a car crash, sparks fly for a financially struggling man and the daughter of a business tycoon, unraveling dark secrets and loose ends.";Movie;2018;NULL;"Peter Mimi";"Aksiyon, Macera, Komedi, Suç";...;2020-10-14;NULL;https://turflix.com/film/el-khawaga-s-dilemma-81254909;https://www.netflix.com/title/81254909;93
81035841;Flimflam;"Eğlenceyi seven bir bekâr, meraklı ailesini de yanına alıp romantik bir kaçamak yapar ama sorun yaşamamak için hiç tanımadığı biriyle evli numarası yapar.";Movie;2016;5.5;"Khaled Marei";Komedi;...;2019-06-12;NULL;https://turflix.com/film/flimflam-81035841;https://www.netflix.com/title/81035841;102
81254492;"Either Me Or My Auntie";"A musician's marriage proposal to his girlfriend is denied by her mother, whose affinity for magic begins to meddle in their relationship even more.";Movie;2006;5.3;"Saeed Hamed";Komedi;...;2020-04-30;NULL;https://turflix.com/film/either-me-or-my-auntie-81254492;https://www.netflix.com/title/81254492;105
81254785;"My Horrible Grandma";"As a man fumbles to keep things in order, his assertive grandmother tries to straighten out his life when she returns to live with him.";Movie;2012;5.3;"Sameh Abdulaziz";"Komedi, Drama";...;2020-05-17;NULL;https://turflix.com/film/my-horrible-grandma-81254785;https://www.netflix.com/title/81254785;100
81035888;"Good and Prosperous";"İki işsiz kardeş amaçsız bir şekilde zor beğenen annelerinin hoşuna gidecek kariyerler ararken sayısız küçük işle boğuşur.";Movie;2017;3.8;"Sameh Abdulaziz";Komedi;...;2019-12-10;NULL;https://turflix.com/film/good-and-prosperous-81035888;https://www.netflix.com/title/81035888;101
81049511;"The Land of Hypocrisy";"Takdir görmediği bir işte çalışan çalışkan bir adam, gizemli bir doktorla tanışır. Doktordan satın aldığı güçlü haplar ise hayatını altüst eder.";TVSeries;2018;NULL;NULL;"Diziler, Komedi, Bilim Kurgu & Fantastik";...;2019-02-11;NULL;https://turflix.com/dizi/the-land-of-hypocrisy-81049511;https://www.netflix.com/title/81049511;1
